"cpg","seqnames","start","end","GREAT_annotation","UCSC_RefGene_Group","UCSC_RefGene_Accession","UCSC_RefGene_Name","Relation_to_Island","state","estimate","se","pVal.fixed","pVal.random","pValQ","direction","pVal.final","fdr","GASPARONI_estimate","GASPARONI_se","GASPARONI_pValue","GASPARONI_fdr","LONDON_estimate","LONDON_se","LONDON_pValue","LONDON_fdr","MtSinai_estimate","MtSinai_se","MtSinai_pValue","MtSinai_fdr","ROSMAP_estimate","ROSMAP_se","ROSMAP_pValue","ROSMAP_fdr","isDEJager","isMtSinai","isLunnon","isGasparoni","isAnyPreviousStudy","isGasparoniNeuron","isGasparoniGlia","isGasparoniGeneNeuron","isGasparoniGeneGlia","isDEJager_gene","isMtSinai_gene","isLunnon_gene","isGasparoni_gene","isAnyPreviousStudy_gene"
"cg03605404","chr20",34251574,34251575,"CPNE1 (-9976); RBM12 (+1263)","5'UTR","NM_006047;NM_152838;NM_152925;NM_152926;NM_152927;NM_152928;NM_152929;NM_152930;NM_152931","CPNE1;RBM12","N_Shore","Active TSS",-0.02120766,0.0058683,0.0003015831,0.0003015831,0.6274348,"----",0.0003015831,0.03862346,-0.008288262,0.0133581,0.5380124,0.9999276,-0.02284061,0.009102412,0.01386628,0.5053211,-0.0333084,0.01388918,0.01796841,0.5279594,-0.01958437,0.01271932,0.1241066,0.9508938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg19589494","chr11",9648370,9648371,"SWAP70 (-37253); WEE1 (+53143)",NA,NA,NA,"OpenSea","Quiescent/Low",0.02908416,0.00804819,0.0003017984,0.0003017984,0.4587164,"++++",0.0003017984,0.03864005,0.02883943,0.02534518,0.2610683,0.9999276,0.03990144,0.01285373,0.002542325,0.3209721,0.03241192,0.01511977,0.03401096,0.5926505,0.006029862,0.01701325,0.7231368,0.9990206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg12024906","chr19",37825679,37825680,"HKR1 (+100)","1stExon;5'UTR","NM_181786","HKR1","Island","Active TSS",0.05281466,0.0146155,0.0003019677,0.0008639829,0.318583,"++++",0.0003019677,0.03865075,0.02157892,0.03175954,0.5002595,0.9999276,0.0521246,0.02522194,0.0416097,0.6367709,0.1015665,0.03193414,0.001857537,0.3191754,0.03896402,0.02965128,0.1892793,0.9707995,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg14488317","chr11",3181446,3181447,"CARS (-102780); OSBPL5 (+5137)","5'UTR","NM_001144063;NM_020896;NM_145638","OSBPL5","N_Shore","Active TSS",0.02557571,0.007078313,0.0003023836,0.0007631847,0.3485197,"++++",0.0003023836,0.038693,0.0381251,0.01840426,0.04394375,0.9999276,0.03524729,0.01094545,0.001776427,0.2862789,0.0007921344,0.01989509,0.9683042,0.9964183,0.01658136,0.01276891,0.1945463,0.9726741,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg08871545","chr1",48559803,48559804,"SLC5A9 (-128555); TRABD2B (-97237)",NA,NA,NA,"OpenSea","Weak Repressed PolyComb",-0.02981874,0.008252814,0.0003024872,0.001716094,0.3054516,"+---",0.0003024872,0.03869526,0.0157408,0.03071601,0.6107794,0.9999276,-0.03853455,0.01712001,0.02680357,0.5858356,-0.0506952,0.02049555,0.01474526,0.5095921,-0.02584099,0.01130105,0.02253638,0.805007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg10663408","chr7",130021651,130021652,"CPA1 (+1440); CEP41 (+59426)","Body","NM_001868","CPA1","Island","Quiescent/Low",0.02947456,0.008158681,0.0003030691,0.0003030691,0.8070345,"++++",0.0003030691,0.03874855,0.03358879,0.02117406,0.1195184,0.9999276,0.03377501,0.01292515,0.01049727,0.4738257,0.03157139,0.0150813,0.03834984,0.6040806,0.0111611,0.02036951,0.5839249,0.9973196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg25451893","chr12",25538177,25538178,"KRAS (-134441); IFLTD1 (+168039)",NA,NA,NA,"Island","Active TSS",0.02881643,0.007976521,0.0003030757,0.002706664,0.2608992,"++++",0.0003030757,0.03874855,0.009574773,0.01917247,0.6198763,0.9999276,0.03128301,0.01216356,0.01173577,0.4862526,0.01165007,0.01872359,0.5349439,0.9261008,0.05381959,0.01718722,0.001817145,0.4792761,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg09962809","chr16",88589918,88589919,"ZC3H18 (-46870); ZFPM1 (+70194)","Body","NM_153813","ZFPM1","N_Shore","Enhancers",-0.01078543,0.002985684,0.0003033999,0.0003033999,0.4914934,"----",0.0003033999,0.038768,-0.03027813,0.01302063,0.0245156,0.9999276,-0.009856632,0.00696512,0.16044,0.8011211,-0.01084905,0.006519054,0.09859618,0.7119017,-0.009219083,0.004011661,0.02187096,0.8015611,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg10473369","chr17",7492352,7492353,"SOX15 (+1135); MPDU1 (+5388)","Body","NM_006942","SOX15","Island","Active TSS",0.01585371,0.004388689,0.0003033741,0.0003033741,0.4768376,"++++",0.0003033741,0.038768,0.007930428,0.01873703,0.674086,0.9999276,0.01811983,0.006690381,0.008078174,0.441779,0.03161396,0.01295074,0.01605489,0.5172257,0.009978099,0.006939082,0.1509225,0.9616822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg02947862","chr10",129979375,129979376,"MKI67 (-54727)",NA,NA,NA,"OpenSea","Weak Repressed PolyComb",-0.02750691,0.007615187,0.0003037136,0.0003037136,0.9464146,"----",0.0003037136,0.03879709,-0.01742072,0.02414817,0.4743085,0.9999276,-0.0262205,0.01396447,0.06363095,0.6880154,-0.02545263,0.01548092,0.1026826,0.7168156,-0.0327192,0.01267089,0.0100316,0.7106116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg17218204","chr10",132892510,132892511,"PPP2R2D (-855444); GLRX3 (+957848)","Body","NM_174937","TCERG1L","N_Shore","Weak transcription",0.02391228,0.006620246,0.0003038526,0.0003824686,0.3830648,"++++",0.0003038526,0.03880384,0.009965686,0.01873004,0.5972383,0.9999276,0.03840078,0.01438968,0.009017611,0.4528102,0.004932346,0.01637464,0.7637523,0.9690018,0.02746885,0.00936293,0.003465262,0.5809953,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg11036656","chr3",81887543,81887544,"GBE1 (-76232)",NA,NA,NA,"OpenSea","Quiescent/Low",-0.0266456,0.007377337,0.0003040583,0.00567873,0.2136644,"+---",0.0003040583,0.0388133,0.01089461,0.02318729,0.6406803,0.9999276,-0.02986934,0.01551988,0.05740536,0.6742247,-0.04428282,0.01379267,0.001686987,0.3101525,-0.02154084,0.01186307,0.06985839,0.9067296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg12061649","chr17",72563547,72563548,"CD300C (-21266); C17orf77 (-17509)",NA,NA,NA,"OpenSea","Weak Repressed PolyComb",-0.02065806,0.005719629,0.0003040989,0.003511644,0.2403859,"+---",0.0003040989,0.0388133,0.005944201,0.02504397,0.8134388,0.9999276,-0.03271604,0.011946,0.00742176,0.4331324,-0.03843822,0.01555457,0.01482409,0.5099077,-0.01417738,0.007488406,0.05876456,0.8941742,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg19065773","chr10",98469552,98469553,"TM9SF3 (-122744); PIK3AP1 (+10718)","Body","NM_152309","PIK3AP1","OpenSea","Quiescent/Low",0.0206153,0.005708091,0.0003043216,0.01060002,0.1518397,"-+++",0.0003043216,0.03883073,-0.009401925,0.01856862,0.6150404,0.9999276,0.0322406,0.01124081,0.005130831,0.3903449,0.03440381,0.01315715,0.01003395,0.4690865,0.01461567,0.008421396,0.08311414,0.9227287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg17898925","chr4",83196047,83196048,"RASGEF1B (-802979); HNRNPD (+99061)",NA,NA,NA,"OpenSea","Quiescent/Low",-0.02155406,0.005968604,0.0003047374,0.002530974,0.24101,"----",0.0003047374,0.03885342,-0.007084274,0.01711824,0.6809118,0.9999276,-0.03398239,0.0110269,0.002722603,0.3267653,-0.03444603,0.01370796,0.01325904,0.4982553,-0.01062543,0.009486344,0.2630905,0.9821135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg19685205","chr12",8672038,8672039,"CLEC4D (+5903); CLEC4E (+21520)","Body","NM_080387","CLEC4D","OpenSea","Quiescent/Low",-0.02040167,0.00564952,0.000304758,0.000304758,0.7749508,"----",0.000304758,0.03885342,-0.01967297,0.01766682,0.2712553,0.9999276,-0.0297951,0.01067557,0.006402809,0.416359,-0.01588871,0.01218241,0.1945695,0.7974667,-0.01646355,0.008903479,0.06489036,0.9021322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg20168514","chr1",171282607,171282608,"FMO4 (-765)","TSS1500","NM_002022","FMO4","OpenSea","Quiescent/Low",-0.01784005,0.004940899,0.000305384,0.000305384,0.6147901,"----",0.000305384,0.03892221,-0.009644234,0.0165202,0.5622173,0.9999276,-0.02012988,0.0108414,0.06658067,0.6930256,-0.03042189,0.01156767,0.009622715,0.4636633,-0.01392406,0.006849109,0.0424567,0.8674623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg11820154","chr8",29732714,29732715,"DUSP4 (-524530); TMEM66 (+208008)",NA,NA,NA,"OpenSea","Quiescent/Low",0.0173458,0.004804618,0.0003059192,0.0003059192,0.4509079,"-+++",0.0003059192,0.0389794,-0.0084745,0.02402574,0.7259052,0.9999276,0.02624721,0.008191754,0.001868416,0.2911994,0.01513705,0.01152458,0.1914539,0.7954462,0.01362429,0.007225216,0.05978185,0.8951999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg00594854","chr17",48052682,48052683,"DLX4 (+6145); DLX3 (+19905)",NA,NA,NA,"S_Shelf","Weak Repressed PolyComb",0.01893153,0.005244268,0.0003062604,0.0003062604,0.5662252,"++++",0.0003062604,0.03901184,0.02209356,0.01728311,0.2075448,0.9999276,0.0161561,0.009885195,0.1056353,0.7494434,0.03523013,0.01305267,0.007923504,0.4444005,0.01432777,0.007690118,0.06288847,0.8994194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg08571918","chr2",105275920,105275921,"POU3F3 (-196048)",NA,NA,NA,"Island","Active TSS",0.05164745,0.01430801,0.0003065654,0.0003065654,0.9148135,"++++",0.0003065654,0.03903967,0.08516936,0.04892445,0.08839836,0.9999276,0.04796697,0.02679986,0.07680887,0.7104974,0.04665243,0.03621112,0.2000246,0.8010364,0.04945411,0.02079717,0.01769543,0.7797166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg08900409","chr19",18475669,18475670,"GDF15 (-17310); PGPEP1 (+24273)","3'UTR","NM_017712","PGPEP1","OpenSea","Weak transcription",-0.0324103,0.008980076,0.0003072199,0.001765822,0.3137946,"+---",0.0003072199,0.03911196,0.001227116,0.02750112,0.9646029,0.9999276,-0.01505481,0.01887899,0.427273,0.9127937,-0.03751988,0.01876326,0.04772419,0.62738,-0.04689005,0.0135679,0.0005836657,0.3503297,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg11598720","chr4",157811584,157811585,"CTSO (-936516); PDGFC (+80961)","Body","NM_016205","PDGFC","OpenSea","Enhancers",-0.01530421,0.00424069,0.0003075024,0.008156065,0.2896958,"--+-",0.0003075024,0.03913686,-0.007281961,0.01631073,0.6573653,0.9999276,-0.02992073,0.011889,0.013598,0.5035477,0.004563014,0.01412037,0.747125,0.966176,-0.01596796,0.005015213,0.00152167,0.4639913,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg12757143","chr9",140473704,140473705,"DPH7 (-318)","TSS1500","NM_138778","WDR85","S_Shore","Flanking Active TSS",0.0212508,0.005888904,0.0003078332,0.008903321,0.08578735,"++++",0.0003078332,0.0391458,0.0509649,0.02163502,0.02280814,0.9999276,0.008458802,0.01291305,0.5140828,0.9326783,0.04720909,0.01484699,0.001862224,0.3193842,0.01478483,0.007865076,0.06057663,0.8964187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg11672277","chr18",32556104,32556105,"MAPRE2 (-65219); DTNA (+382802)","TSS1500","NM_001143826","MAPRE2","N_Shore","Flanking Active TSS",0.018197,0.005042561,0.0003077576,0.001327914,0.2609232,"++++",0.0003077576,0.0391458,0.03692322,0.01553537,0.02168431,0.9999276,0.01604553,0.01050169,0.1300059,0.774574,0.03514487,0.01388046,0.01259173,0.4913651,0.01121798,0.006912758,0.1051131,0.9411703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg12870750","chr17",7791882,7791883,"CHD3 (+3759); KCNAB3 (+40870)","Body;TSS1500","NM_001005271;NM_001005273;NM_005852","CHD3","S_Shelf","Flanking Active TSS",0.01796763,0.00497954,0.0003082205,0.000578174,0.3627318,"++++",0.0003082205,0.039184,0.00291572,0.01610408,0.85712,0.9999276,0.02284324,0.008275412,0.006981977,0.4256698,0.006172718,0.01046355,0.5563139,0.9309814,0.02539242,0.008860467,0.004292457,0.6063121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg25010124","chr11",64981596,64981597,"POLA2 (-47636); CAPN1 (+31664)","1stExon","NM_001004326","SLC22A20","OpenSea","Weak transcription",-0.01481746,0.004107229,0.0003089786,0.002892379,0.2762383,"----",0.0003089786,0.03925822,-0.02786171,0.02188509,0.2093821,0.9999276,-0.02135744,0.008753365,0.016629,0.5276068,-0.001647664,0.008059404,0.8383449,0.980478,-0.01795428,0.005898231,0.002427736,0.5219585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg06902025","chr7",1545815,1545816,"INTS1 (-1813)",NA,NA,NA,"S_Shore","Weak transcription",-0.02365603,0.006558305,0.0003097177,0.0003097177,0.7817363,"----",0.0003097177,0.03932763,-0.04062364,0.02046206,0.05309005,0.9999276,-0.02556173,0.01050536,0.01692044,0.5298618,-0.01560859,0.01460728,0.2873487,0.8479088,-0.02083368,0.01185644,0.07935621,0.9174252,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg23379806","chr10",14650660,14650661,"FRMD4A (-277778); CDNF (+229410)","Body","NM_031453","FAM107B","S_Shelf","Quiescent/Low",-0.02598426,0.007203625,0.0003096273,0.0007758326,0.3465899,"----",0.0003096273,0.03932763,-0.01416756,0.02804459,0.6158445,0.9999276,-0.04549894,0.01296645,0.0007013976,0.2130971,-0.01562489,0.01739595,0.3708243,0.8801198,-0.01834584,0.01069231,0.08667051,0.9259363,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg08027123","chr16",29296186,29296187,"NPIPB11 (+119163); LAT (+300040)",NA,NA,NA,"N_Shore","Quiescent/Low",0.0151184,0.004191434,0.0003097866,0.0003097866,0.972324,"++++",0.0003097866,0.03932763,0.01243148,0.01800409,0.4933613,0.9999276,0.01085961,0.01094171,0.323587,0.8805505,0.01777176,0.01431685,0.2168315,0.8121232,0.01587981,0.004962622,0.001441011,0.4609883,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg02901006","chr19",8117024,8117025,"CCL25 (-859)","TSS1500","NM_005624","CCL25","S_Shore","Quiescent/Low",-0.02864571,0.007942041,0.0003099427,0.0003099427,0.8069116,"----",0.0003099427,0.03933636,-0.003922317,0.02629562,0.8820776,0.9999276,-0.03053121,0.01291311,0.02018729,0.5515996,-0.0317158,0.01533035,0.04064054,0.6111636,-0.03138531,0.01551245,0.04345356,0.8701787,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg16303562","chr8",16050333,16050334,"MSR1 (-110)","TSS200","NM_002445;NM_138715;NM_138716","MSR1","OpenSea","Quiescent/Low",-0.03342987,0.009268693,0.000310054,0.000310054,0.5874201,"----",0.000310054,0.03933942,-0.006811578,0.02345855,0.7728409,0.9999276,-0.04186502,0.01650616,0.01290645,0.49554,-0.04395626,0.01848918,0.01896367,0.5338633,-0.02928356,0.01760226,0.09666431,0.9358748,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg21435473","chr8",144408506,144408507,"TOP1MT (+8559); ZNF696 (+34948)","Body","NM_052963","TOP1MT","OpenSea","Weak transcription",-0.02008255,0.005568269,0.0003102279,0.0003102279,0.7026509,"----",0.0003102279,0.0393504,-0.02192794,0.02642427,0.4109148,0.9999276,-0.02581571,0.01059066,0.0167293,0.5284224,-0.02815777,0.01258976,0.02710233,0.5691183,-0.01336867,0.008007613,0.09549564,0.9358434,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg02459543","chr8",94924611,94924612,"PDP1 (-4563)",NA,NA,NA,"N_Shelf","Quiescent/Low",-0.02579477,0.007152873,0.0003107008,0.02160939,0.09124971,"----",0.0003107008,0.03938463,-0.007189138,0.01756503,0.6842286,0.9999276,-0.01827218,0.01356881,0.1814437,0.8154099,-0.01374551,0.0142645,0.3371136,0.8676791,-0.05271345,0.01295544,5.299611e-05,0.1515489,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg01671212","chr14",23981341,23981342,"ZFHX2 (+39516); NGDN (+42445)",NA,NA,NA,"OpenSea","Flanking Active TSS",0.03986813,0.01105556,0.00031076,0.00031076,0.3370417,".++.",0.00031076,0.03938463,NA,NA,NA,NA,0.04915024,0.01468697,0.001190818,0.2592044,0.02773197,0.01679382,0.1012035,0.7148834,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg00916899","chr20",35944932,35944933,"SRC (-29624); MANBAL (+19634)","3'UTR","NM_001003897;NM_022077","MANBAL","OpenSea","Strong transcription",-0.0253236,0.007022043,0.0003105926,0.0003105926,0.4279336,"----",0.0003105926,0.03938463,-0.02712608,0.02410914,0.2663677,0.9999276,-0.02946756,0.01309037,0.02678786,0.5856628,-0.04704825,0.01723286,0.007252716,0.4338144,-0.01458929,0.01033803,0.1586514,0.9644876,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg20342432","chr2",240667900,240667901,"HDAC4 (-345258); NDUFA10 (+296918)",NA,NA,NA,"OpenSea","Weak Repressed PolyComb",0.023354,0.006476655,0.0003111048,0.0003111048,0.8549151,"++++",0.0003111048,0.03941725,0.02033198,0.01839946,0.2748924,0.9999276,0.02774756,0.0123193,0.02670391,0.5854256,0.01373476,0.0135453,0.3125633,0.8586963,0.02701711,0.01063213,0.01127982,0.724737,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg15224432","chr19",46628367,46628368,"IGFL3 (-437)","TSS1500","NM_207393","IGFL3","OpenSea","Quiescent/Low",-0.03302856,0.009160566,0.0003115343,0.0003115343,0.6852865,"----",0.0003115343,0.03946058,-0.008086648,0.02494108,0.7472337,0.9999276,-0.02962639,0.01818751,0.1067826,0.7510895,-0.03409042,0.02163747,0.1188938,0.7340206,-0.04237073,0.01393456,0.002454247,0.5235924,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg11130441","chr2",38358147,38358148,"CYP1B1 (-54825); ATL2 (+246256)","TSS200","NR_027252","C2orf58","OpenSea","Quiescent/Low",-0.0227935,0.00632325,0.0003124985,0.007094985,0.1364706,"----",0.0003124985,0.0395615,-0.03102219,0.02098105,0.1460678,0.9999276,-0.04264392,0.01183386,0.0005115841,0.1901224,-0.02220933,0.01290639,0.08778122,0.697093,-0.00643694,0.01020911,0.5285805,0.9953718,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg04872689","chr2",68592375,68592376,"PLEK (+71)","1stExon;5'UTR","NM_002664","PLEK","OpenSea","Quiescent/Low",-0.02215106,0.006145043,0.0003125095,0.01565301,0.1240654,"+---",0.0003125095,0.0395615,0.009101543,0.02953141,0.7593225,0.9999276,-0.04603068,0.01381447,0.001247263,0.2620799,-0.03841962,0.01980967,0.05471916,0.6422556,-0.01469965,0.00754915,0.05193733,0.8851888,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg08552214","chr2",176931864,176931865,"KIAA1715 (-64792); HOXD10 (-49442); HOXD11 (-40149); HOXD12 (-32593); HOXD13 (-25754); EVX2 (+16776)",NA,NA,NA,"Island","Bivalent/Poised TSS",-0.01926069,0.005343315,0.0003125945,0.0003125945,0.9553459,"----",0.0003125945,0.0395615,-0.006699707,0.02513125,0.7909773,0.9999276,-0.01779264,0.01023392,0.08548826,0.724302,-0.02156268,0.01306508,0.1014115,0.715156,-0.02039288,0.007446269,0.006336029,0.6475541,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg00839584","chr2",113542091,113542092,"IL1A (+75)","1stExon;5'UTR","NM_000575","IL1A","OpenSea","Quiescent/Low",-0.01616299,0.004484066,0.0003127086,0.0003127086,0.574901,"----",0.0003127086,0.03956484,-0.01424522,0.02033475,0.4871211,0.9999276,-0.02109628,0.01017118,0.04089285,0.6343541,-0.02680618,0.01041822,0.01125972,0.480299,-0.0112008,0.005930105,0.05935847,0.8948436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg04797061","chr16",31159920,31159921,"PRSS8 (-12838); PRSS36 (+1494)","Body","NM_173502","PRSS36","Island","Weak Repressed PolyComb",0.01670609,0.004634993,0.0003129469,0.0003129469,0.403764,"++++",0.0003129469,0.03958387,0.01130153,0.01646331,0.4958642,0.9999276,0.005080078,0.008730515,0.5620889,0.942536,0.02461877,0.01193973,0.0413044,0.6128649,0.02185316,0.006633687,0.001039764,0.4263299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg00268744","chr16",68281186,68281187,"SLC7A6 (-17276); PLA2G15 (+1940)","Body","NM_012320","PLA2G15","S_Shore","Flanking Active TSS",-0.02105464,0.005841715,0.0003131304,0.008539688,0.1676453,"+---",0.0003131304,0.03959597,0.009329574,0.02199763,0.6734572,0.9999276,-0.03211861,0.01179045,0.007730212,0.4368975,-0.03942499,0.01461239,0.007946481,0.4445375,-0.01435984,0.008068695,0.07558766,0.913603,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg19940077","chr1",200842282,200842283,"GPR25 (+200)","1stExon","NM_005298","GPR25","Island","Flanking Bivalent TSS/Enh",0.02384462,0.006617053,0.0003139478,0.0003139478,0.8631097,"++++",0.0003139478,0.03967706,0.03683339,0.02387378,0.1297222,0.9999276,0.01594843,0.01267718,0.2115947,0.8320766,0.02431006,0.01445073,0.09503255,0.7081075,0.02623863,0.009963667,0.008651602,0.6900655,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg26482164","chr20",58630240,58630241,"CDH26 (+96759)","TSS1500","NM_173644","C20orf197","OpenSea","Weak Repressed PolyComb",-0.01359186,0.003771835,0.0003139432,0.0008480982,0.3291026,"----",0.0003139432,0.03967706,-0.009485775,0.01533443,0.5392356,0.9999276,-0.01399697,0.007529236,0.06625667,0.6927147,-0.0290478,0.009477319,0.002671792,0.3483903,-0.009250903,0.005180301,0.07459521,0.9131348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg27425146","chr1",25062925,25062926,"CLIC4 (-8922); SRRM1 (+93423)",NA,NA,NA,"OpenSea","Enhancers",0.01595492,0.004428157,0.0003144903,0.007724492,0.2231832,"-+++",0.0003144903,0.0397011,-0.006407579,0.01986221,0.7484588,0.9999276,0.02695539,0.007322228,0.0003931021,0.1722813,0.01468765,0.01232855,0.2357907,0.8230074,0.009922326,0.006560719,0.1309171,0.9533006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg12727060","chr6",37568438,37568439,"CCDC167 (-100741); MDGA1 (+97327)",NA,NA,NA,"OpenSea","Weak Repressed PolyComb",0.01457911,0.004046305,0.0003144831,0.001761612,0.3192387,"++++",0.0003144831,0.0397011,0.03348143,0.01773946,0.06542543,0.9999276,0.01354162,0.007977543,0.09302581,0.7344857,0.0007643214,0.00970857,0.9373771,0.99304,0.01783465,0.005627444,0.001599411,0.4666622,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg12032027","chr20",52198225,52198226,"ZNF217 (+12152); TSHZ2 (+609280)","1stExon","NM_006526","ZNF217","Island","Weak transcription",0.03667221,0.01017769,0.0003143297,0.0003143297,0.4211458,"++++",0.0003143297,0.0397011,0.06084153,0.02681968,0.02803429,0.9999276,0.02535356,0.01730896,0.1464313,0.7895167,0.02172657,0.01902066,0.2555639,0.832871,0.05771453,0.02150779,0.007470733,0.6652302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg04212021","chr5",180231084,180231085,"OR2Y1 (-63986); MGAT1 (+5744)","5'UTR;TSS1500;TSS200","NM_001114617;NM_001114618;NM_001114619;NM_001114620;NM_002406","MGAT1","S_Shore","Flanking Active TSS",-0.02908229,0.008072463,0.0003149843,0.01076926,0.1198293,"----",0.0003149843,0.03975233,-0.009214148,0.03257762,0.7785709,0.9999276,-0.05363023,0.01545423,0.0007968606,0.2254584,-0.04330615,0.01794212,0.01725536,0.5235169,-0.01104508,0.01185937,0.3520212,0.9892996,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg26712673","chr8",145501817,145501818,"SCXA (+11269); BOP1 (+13264)","Body","NM_015201","BOP1","N_Shore","Quiescent/Low",0.02569347,0.007132209,0.0003152251,0.0003152251,0.537274,"++++",0.0003152251,0.03977158,0.04492661,0.03014157,0.1429133,0.9999276,0.01358786,0.01350687,0.3170848,0.8781243,0.04428707,0.01899009,0.02132007,0.5454056,0.02507485,0.009851618,0.01114735,0.7234158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg15220969","chr21",44819112,44819113,"SIK1 (+27895); CRYAA (+229995)",NA,NA,NA,"Island","Quiescent/Low",-0.02137078,0.005932651,0.0003154981,0.0003154981,0.778761,"----",0.0003154981,0.03979488,-0.02102916,0.02751198,0.448554,0.9999276,-0.02564201,0.01063061,0.01786828,0.5371319,-0.02845021,0.01233858,0.02278294,0.552434,-0.01418826,0.009255475,0.1257675,0.9517428,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg09393494","chr11",2482401,2482402,"KCNQ1 (+16181); CDKN1C (+424709)","Body;TSS1500","NM_000218;NM_181798","KCNQ1","OpenSea","Weak Repressed PolyComb",0.02674644,0.007425501,0.0003158141,0.0003158141,0.5374318,"++++",0.0003158141,0.0398236,0.05256225,0.01940358,0.009449895,0.9999276,0.02429607,0.01414073,0.08916773,0.7294451,0.0180362,0.01598908,0.2614841,0.8356199,0.02335969,0.01233942,0.05878453,0.8941742,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"cg20817131","chr7",27184167,27184168,"HOXA5 (-881)","TSS1500","NM_019102","HOXA5","Island","Repressed PolyComb",0.02396077,0.006652959,0.0003163613,0.01469283,0.1016722,"-+++",0.0003163613,0.03988143,-0.003458508,0.0267377,0.8976451,0.9999276,0.04468323,0.01429037,0.002372906,0.3130202,0.03826848,0.01337151,0.004944033,0.4000703,0.01058836,0.009665426,0.2737043,0.9838334,0,0,0,0,0,0,0,0,0,1,1,0,0,1
"cg09334277","chr10",119312077,119312078,"EMX2 (+10123); RAB11FIP2 (+494036)",NA,NA,NA,"Island","Bivalent/Poised TSS",0.02059155,0.005718166,0.000316904,0.000316904,0.7373325,"++++",0.000316904,0.03993868,0.01378387,0.01731878,0.4301834,0.9999276,0.02064485,0.01084775,0.06018255,0.6802903,0.03559042,0.01514048,0.0203171,0.5399026,0.01759019,0.008336514,0.03523434,0.8497322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
